gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_tenure_ratio,total_services,has_security_bundle,has_support,has_streaming_bundle,is_new_customer,is_high_value,contract_risk,avg_monthly_spend,Churn
Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,49-72,1.3289855072463768,9,1,1,1,0,1,0,93.11159420289854,0
Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,0-12,17.21,4,0,0,0,1,1,2,61.620000000000005,0
Male,No,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,25-48,2.0144444444444445,4,0,0,1,0,1,1,88.31444444444445,0
Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,49-72,0.8327868852459016,4,0,0,1,0,0,2,49.62950819672131,1
Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,581.85,25-48,0.7357142857142858,1,0,0,0,0,0,0,20.780357142857145,0
Male,No,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.1,2495.15,25-48,2.0027777777777778,5,0,1,1,0,1,1,69.30972222222222,0
Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,49-72,1.4330985915492958,6,0,0,1,0,1,1,99.56760563380281,0
Female,No,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,0-12,23.0,5,0,0,1,1,0,2,49.26666666666667,0
Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,0-12,24.916666666666668,3,0,0,0,1,1,2,48.26666666666667,0
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,49-72,1.5773972602739728,9,1,1,1,0,1,0,114.37945205479453,0
Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,6293.75,49-72,1.2645833333333334,9,1,1,1,0,1,0,87.41319444444444,0
Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.0,7133.25,49-72,1.5671641791044777,7,0,0,1,0,1,2,106.46641791044776,1
Female,Yes,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,49-72,2.039622641509434,8,1,0,1,0,1,2,110.17547169811321,0
Male,No,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,49-72,1.2037037037037037,5,0,1,0,0,0,2,62.2925925925926,0
Male,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,49-72,1.1917910447761193,7,0,0,1,0,1,0,78.13358208955223,0
Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,13-24,2.2666666666666666,4,0,0,0,0,0,2,52.052083333333336,0
Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,0-12,19.8125,3,0,0,0,1,1,2,66.9,1
Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,13-24,3.297916666666667,4,0,0,0,0,1,2,69.87291666666667,1
Male,Yes,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,49-72,0.8375,4,0,0,1,0,0,2,49.957499999999996,0
Female,No,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,49-72,1.7204918032786887,7,0,1,1,0,1,2,102.24180327868852,0
Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,49-72,1.5388059701492536,8,1,1,0,0,1,2,98.43283582089552,0
Female,No,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,13-24,4.1,6,1,1,0,0,0,1,63.125,0
Male,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,49-72,1.4737704918032788,5,0,0,0,0,1,2,89.35573770491803,0
Female,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,25-48,2.221276595744681,7,0,1,1,0,1,0,104.34468085106383,0
Female,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,25-48,1.941304347826087,5,0,0,0,0,1,2,87.32282608695652,1
Male,No,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,25-48,1.201111111111111,6,1,1,0,0,0,0,52.78222222222222,0
Female,No,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,25-48,2.123404255319149,6,0,0,1,0,1,2,93.43085106382979,0
Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,13-24,1.75,2,0,0,0,0,0,1,24.542857142857144,0
Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,49-72,1.6335714285714285,9,1,1,1,0,1,0,109.51142857142857,0
Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,0-12,37.2,3,0,0,0,1,1,2,37.2,1
Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,0-12,11.91875,5,0,0,1,0,1,2,82.6125,1
Female,No,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,49-72,0.8090277777777778,6,0,1,1,0,0,0,57.58194444444444,0
Male,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,25-48,0.6982142857142858,1,0,0,0,0,0,0,18.59107142857143,0
Female,Yes,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,49-72,1.1484615384615386,7,0,1,0,0,1,2,74.91307692307693,0
Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,49-72,1.1642857142857144,8,1,1,0,0,1,0,79.33214285714286,0
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,20.2,0-12,10.1,1,0,0,0,1,0,2,10.1,0
Male,No,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,25-48,2.173529411764706,6,0,1,1,0,1,1,70.73676470588236,1
Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,0-12,17.35,2,0,0,0,1,0,2,17.35,1
Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,13-24,5.097619047619047,7,0,1,1,0,1,2,103.43095238095239,0
Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,0-12,8.688461538461539,8,0,1,1,0,1,2,106.51923076923077,1
Female,No,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,0-12,6.6863636363636365,7,0,1,0,0,1,1,63.027272727272724,0
Female,Yes,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,25-48,2.44,8,1,0,1,0,1,1,108.00777777777779,0
Female,No,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,13-24,2.2607142857142857,2,0,0,0,0,0,2,27.853571428571428,0
Male,No,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.95,1126.75,49-72,0.35,1,0,0,0,0,0,1,19.767543859649123,0
Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,0-12,31.95,5,0,0,1,1,1,2,65.89999999999999,1
Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,13-24,5.233333333333333,5,0,0,1,0,1,2,89.34166666666667,0
Male,No,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,13-24,2.367391304347826,4,0,0,0,0,0,2,49.01521739130435,1
Female,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,49-72,2.144230769230769,8,0,1,1,0,1,1,109.67788461538461,0
Male,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,0-12,7.957142857142857,4,1,0,0,1,0,2,47.949999999999996,0
Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,0-12,47.8,5,0,0,1,1,1,2,47.8,1
Male,Yes,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,0-12,7.955,3,0,0,0,0,1,2,71.85499999999999,0
Male,Yes,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6,25-48,3.381666666666667,6,0,0,1,0,1,2,98.28666666666666,0
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,0-12,22.8,2,0,0,0,1,0,2,22.8,1
Female,No,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,49-72,1.235,5,0,1,0,0,0,2,60.483000000000004,0
Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,0-12,4.961111111111111,2,0,0,0,0,0,2,41.016666666666666,0
Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,0-12,7.955,3,0,0,0,0,1,2,72.34,1
Female,No,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,25-48,2.0523809523809526,5,0,1,0,0,1,1,79.50119047619049,0
Female,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,0-12,7.257142857142857,3,0,1,0,1,0,2,41.15,1
Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,25-48,3.0500000000000003,7,0,0,1,0,1,1,101.97058823529412,1
Female,No,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,757.95,25-48,0.49375,1,0,0,0,0,0,0,18.94875,0
Female,Yes,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,0-12,25.275,3,0,0,0,1,0,2,25.275,1
Male,No,No,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,73.35,931.55,13-24,5.239285714285714,6,0,1,1,0,1,2,66.53928571428571,0
Male,Yes,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,13-24,4.2043478260869565,5,0,0,1,0,1,2,90.56304347826087,1
Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,49-72,1.7883928571428573,6,0,0,1,0,1,1,96.60267857142857,0
Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,0-12,20.125,3,0,0,0,1,1,2,58.0875,0
Male,No,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,49-72,0.9201923076923078,3,0,1,0,0,0,1,45.32211538461539,0
Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,49-72,1.0141509433962264,4,0,0,0,0,0,1,52.653773584905665,0
Female,No,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,25-48,1.3016129032258066,3,0,1,0,0,0,1,38.291935483870965,0
Male,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,25-48,0.6158536585365854,2,0,0,0,0,0,0,24.558536585365854,0
Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,13-24,5.676666666666667,4,0,0,0,0,1,2,75.94666666666667,1
Female,No,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,25-48,1.0761904761904764,2,0,0,0,0,0,2,43.85476190476191,0
Male,No,No,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,25-48,0.9193181818181819,4,1,0,0,0,0,2,43.47386363636363,0
Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,49-72,1.1664383561643836,8,0,1,1,0,1,0,86.52328767123288,0
Male,No,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,25-48,1.7517241379310344,5,0,1,0,0,0,1,47.820689655172416,0
Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,5746.75,49-72,1.2231884057971016,5,0,0,0,0,1,0,83.28623188405797,0
Female,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.8,6840.95,49-72,1.7587301587301587,8,0,1,1,0,1,1,108.58650793650793,0
Male,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,0-12,22.2,2,0,0,0,1,0,2,22.2,1
Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,49-72,1.5357142857142858,6,0,0,1,0,1,1,97.22857142857143,1
Female,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,25-48,0.605,2,0,0,0,0,0,1,22.865000000000002,0
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0-12,35.35,2,0,0,0,1,1,2,35.35,0
Female,No,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,0-12,25.46666666666667,6,0,1,1,1,1,2,53.6,1
Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,49-72,1.301388888888889,5,0,0,1,0,1,0,91.46319444444445,1
Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,0-12,12.6625,3,0,0,0,1,0,2,37.825,1
Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,49-72,1.6176470588235294,8,0,1,1,0,1,1,81.94313725490197,0
Female,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,13-24,3.6772727272727277,7,0,1,1,0,1,1,77.95227272727273,0
Female,No,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.45,554.45,0-12,7.272222222222222,5,0,1,0,0,0,2,61.60555555555556,0
Female,No,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,13-24,4.747222222222223,4,0,0,0,0,1,2,80.64444444444445,1
Male,Yes,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,25-48,0.5369565217391304,2,0,0,0,0,0,1,25.529347826086955,0
Male,No,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,0-12,10.18,3,0,0,0,1,0,2,45.12,1
Male,No,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,3521.7,49-72,0.7492647058823529,5,1,1,0,0,0,0,51.78970588235294,0
Female,No,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,0-12,8.5625,3,0,1,0,1,0,2,34.8375,1
Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,49-72,1.521774193548387,6,0,1,0,0,1,0,91.98387096774194,0
Male,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,49-72,1.25,8,1,1,0,0,1,1,85.65461538461538,0
Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,13-24,0.8521739130434783,1,0,0,0,0,0,1,18.369565217391305,0
Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,0-12,11.18,3,0,0,0,1,0,2,47.7,0
Male,Yes,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,49-72,1.5254716981132075,7,0,0,1,0,1,1,76.97264150943397,0
Female,Yes,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,49-72,2.031,6,0,0,1,0,1,2,101.40799999999999,0
Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,49-72,2.017592592592593,8,0,1,1,0,1,1,105.89259259259259,0
Male,No,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,329.75,13-24,1.1055555555555554,1,0,0,0,0,0,1,18.319444444444443,0
Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,49-72,1.075,2,0,0,0,0,1,1,69.01818181818182,0
Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,25-48,3.0028571428571427,7,0,1,1,0,1,2,103.85142857142857,0
Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,0-12,23.65,5,0,0,1,1,1,2,69.8875,1
Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,0-12,1.985,1,0,0,0,0,0,2,17.880000000000003,0
Male,Yes,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,49-72,0.6373239436619719,3,0,0,1,0,0,1,45.97816901408451,1
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,49-72,1.5863013698630137,9,1,1,1,0,1,0,116.11643835616438,0
Male,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,25-48,1.4707317073170731,6,0,1,1,0,0,1,59.71951219512195,0
Female,No,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,49-72,1.2050847457627119,7,1,1,0,0,1,1,72.86779661016949,0
Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,0-12,7.425,2,0,0,0,1,0,2,22.925,1
Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,0-12,25.375,3,0,0,0,1,0,2,25.375,0
Male,No,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,25-48,0.536734693877551,2,0,0,0,0,0,0,25.409183673469386,0
Male,No,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.3,2513.5,25-48,3.819230769230769,6,0,1,1,0,1,0,96.67307692307692,0
Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,49-72,2.1590000000000003,8,0,1,1,0,1,0,105.86399999999999,1
Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,0-12,7.425,3,0,0,0,0,1,2,63.964999999999996,1
Female,No,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,13-24,6.359375,6,0,0,1,0,1,2,104.3375,0
Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,49-72,1.1134328358208954,7,1,0,0,0,1,0,71.61791044776119,0
Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,49-72,1.7830508474576272,7,0,0,1,0,1,1,105.51525423728813,0
Male,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,25-48,1.6340909090909093,6,0,1,0,0,1,1,72.12159090909091,0
Female,No,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,25-48,1.4738636363636362,5,0,1,0,0,0,1,66.09545454545454,0
Female,No,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,25-48,1.5718750000000001,3,0,0,0,0,1,2,73.85625,0
Female,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,49-72,1.8736842105263158,7,0,0,1,0,1,1,103.76140350877192,0
Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,49-72,0.6698630136986301,5,0,1,0,0,0,0,48.31506849315068,0
Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,13-24,4.417647058823529,3,0,0,0,0,1,2,71.34411764705882,0
Female,No,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.1,4326.25,49-72,0.9289855072463767,5,0,1,0,0,0,0,62.69927536231884,0
Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.55,295.95,13-24,1.284375,1,0,0,0,0,0,1,18.496875,0
Male,No,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,49-72,0.8156716417910448,5,0,1,1,0,0,0,54.208955223880594,0
Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,0-12,20.1,3,0,0,0,1,1,2,56.0125,1
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,49-72,1.5027397260273974,8,1,0,1,0,1,0,111.36027397260274,0
Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,25-48,0.7267857142857144,1,0,0,0,0,0,0,18.985714285714288,0
